,ID,Expected,Predicted (enc),% Error,Correct?,Time enc (s)
0,,-2.0830778349233565,-2.0830776190345497,1.0363933752839663e-07,True,7.902732735965401
1,,-1.3084355428000514,-1.3084353037361804,1.8270970414785917e-07,True,8.181125525850803
2,,-2.24752100309498,-2.247520791689038,9.406183158882322e-08,True,8.196189666166902
3,,-1.2961728013917675,-1.2961725624461637,1.843470280283159e-07,True,8.156119968276471
4,,-1.30438894839582,-1.3043887094084523,1.8321787222076244e-07,True,8.169191543012857
5,,-1.291932813543319,-1.291932574471578,1.85049670202917e-07,True,8.177955900784582
6,,-1.8881588918723446,-1.8881586698438597,1.1758993688853911e-07,True,7.918404325842857
7,,-1.8748194505637592,-1.874819227842265,1.1879623612258092e-07,True,8.063821078278124
8,,-1.7506314038537276,-1.7506311774449363,1.2932978968175115e-07,True,8.086497591342777
9,,-1.7817421512046518,-1.781741926216418,1.2627429489115758e-07,True,8.233081879094243
10,,-1.9782585086456663,-1.9782582894900753,1.1078207931383174e-07,True,7.9386854828335345
11,,-1.678059618110682,-1.6780593895538862,1.3620302475843198e-07,True,8.137650160118937
12,,-1.4550833443569609,-1.4550831097917927,1.6120394002691364e-07,True,8.126817135605961
13,,-1.3290901729490514,-1.3290899343839806,1.7949502273414279e-07,True,8.419294328894466
14,,-2.2129382456432642,-2.2129380332515227,9.59772564578734e-08,True,8.25742429215461
15,,-2.028081512018371,-2.0280812937058665,1.0764483736221683e-07,True,8.208612790796906
16,,-1.4859178479042452,-1.4859176143158104,1.5720144632926927e-07,True,8.204348952043802
17,,-1.5259823668563612,-1.525982133712346,1.527829025214063e-07,True,7.938543683849275
18,,-1.9832309030797113,-1.9832306834602793,1.1073820584009737e-07,True,8.132540447171777
19,,-1.4694396367914884,-1.469439402553407,1.594063992225295e-07,True,8.129187528975308
20,,-1.9437535135557233,-1.9437532935167092,1.132031466880637e-07,True,8.301282871048898
21,,-1.8191576672592449,-1.8191574434110498,1.230504640251373e-07,True,8.307323953136802
22,,-1.798208568533667,-1.7982083433814893,1.252091563407081e-07,True,8.259606877341866
23,,-1.9196571444722537,-1.9196569231494962,1.1529285742074044e-07,True,8.174290602095425
24,,-1.494105505009479,-1.4941052718922911,1.5602458259743467e-07,True,7.9626943920738995
25,,-1.2334379666320245,-1.233437725492955,1.955015786157033e-07,True,8.082849441096187
26,,-1.577216840388246,-1.5772166093940472,1.464568428162231e-07,True,7.880947737023234
27,,-2.1700370120872705,-2.170036798745537,9.831248611162298e-08,True,8.088226351886988
28,,-1.8922005978805814,-1.8922003758518229,1.1733891149725167e-07,True,8.092864325270057
29,,-1.553991615486101,-1.553991383479512,1.492971948751236e-07,True,7.776835637632757
30,,-1.3339774701583504,-1.3339772316141225,1.788217816736621e-07,True,7.548341432120651
31,,-1.4528246245411243,-1.4528243901160325,1.613581486870764e-07,True,7.592742684762925
32,,-1.3711959553115598,-1.3711957180981562,1.7299744990330242e-07,True,7.5351758087053895
33,,-1.2825301689890036,-1.282529929046233,1.8708547864447756e-07,True,7.6461045471951365
34,,-1.3888765431992613,-1.3888763066470027,1.7031914019163674e-07,True,8.022017950192094
35,,-1.59270419219939,-1.5927039613201996,1.4496049647097782e-07,True,7.850741082802415
36,,-1.6493216986554167,-1.649321469358843,1.3902477237473286e-07,True,7.658663573674858
37,,-1.4570309157713108,-1.4570306808176152,1.6125512030467212e-07,True,8.09809995116666
38,,-1.6586807757598567,-1.658680546776746,1.3805134420158085e-07,True,8.028349061962217
39,,-1.0334840413617314,-1.0334837942074389,2.3914669476833707e-07,True,7.883737952914089
40,,-1.5190737935767977,-1.5190735604673797,1.5345496642525864e-07,True,7.743632595986128
41,,-1.7966660558154874,-1.7966658311611727,1.2503954977023945e-07,True,8.149388514924794
42,,-0.6694155403927606,-0.6694152825203501,3.85220233137864e-07,True,8.003058300819248
43,,-1.7263094618054549,-1.7263092344989825,1.316719147640865e-07,True,7.832438167184591
44,,-1.7916724552441075,-1.7916722308497723,1.2524294519148526e-07,True,8.125335365068167
45,,-1.626280142999832,-1.626279913273712,1.4125863916713069e-07,True,7.6945876446552575
46,,-1.3162622952596976,-1.3162620566018566,1.813148047350748e-07,True,7.911527154035866
47,,-1.726087966386972,-1.7260877397816072,1.3128262817868088e-07,True,8.142233464866877
48,,-1.7661868089090929,-1.7661865832403505,1.2777172902736007e-07,True,8.123338150326163
49,,-1.705809529009013,-1.7058093016759308,1.3326990984087588e-07,True,7.7613910883665085
50,,-2.042787715624759,-2.042787498292768,1.0638990503418812e-07,True,8.010142179206014
51,,-1.9612045605476531,-1.9612043405451263,1.1217724621310988e-07,True,7.659160737879574
52,,-1.549202848004665,-1.5492026168287687,1.492224833574529e-07,True,7.597036112099886
53,,-1.7317867742143394,-1.7317865481027126,1.3056551194533422e-07,True,7.915620717220008
54,,-1.4045691663961897,-1.4045689303196633,1.6807753720903732e-07,True,7.92523511312902
55,,-0.41818087847257246,-0.4181806135916588,6.334123038214809e-07,True,7.9181510037742555
56,,-1.7196991573655982,-1.719698929768036,1.3234731270023738e-07,True,7.7433376759290695
57,,-1.366121761543992,-1.366121524496144,1.7351882876783771e-07,True,7.724551612045616
58,,-1.7491781084930702,-1.749177882474283,1.2921427849123756e-07,True,7.659388530999422
59,,-1.4375798273204001,-1.4375795921697865,1.6357395198433867e-07,True,7.905622373800725
60,,-1.5935530911349964,-1.5935528604167617,1.447822705267296e-07,True,8.05549800163135
61,,-2.059883515745727,-2.0598832983859663,1.0552041374927217e-07,True,8.126552352681756
62,,-1.6051380037580607,-1.6051377737341426,1.4330476108387853e-07,True,8.021980045828968
63,,-2.1019640586678285,-2.101963842432439,1.028730194992379e-07,True,7.79866810515523
64,,-1.3939304750915067,-1.3939302382199825,1.6993065895729474e-07,True,8.072260175831616
65,,-1.726424636883717,-1.7264244098211092,1.315218764700795e-07,True,7.761388793122023
66,,-1.7791671012546297,-1.7791668761427615,1.2652654610041967e-07,True,8.238191056996584
67,,-1.3731536540581306,-1.3731534171219453,1.7254892388629603e-07,True,8.222388647031039
68,,-2.1159964907451414,-2.11599627518094,1.0187361016087986e-07,True,8.269611692987382
69,,-1.4783054524492591,-1.478305218495068,1.5825835637927966e-07,True,8.053517202846706
70,,-2.0258877443991823,-2.0258875262065774,1.0770221868215029e-07,True,8.164735802914947
71,,-1.4758391403856805,-1.4758389059558192,1.5884513080456924e-07,True,8.145475439727306
72,,-1.7574386092076955,-1.7574383829749136,1.2872869678412844e-07,True,7.789896368049085
73,,-1.9901412474387783,-1.9901410282982175,1.101130691556508e-07,True,8.159037007018924
74,,-1.0281498930198154,-1.0281496459893829,2.402669437902471e-07,True,7.977915683761239
75,,-1.3886573237901718,-1.3886570868298085,1.706399118570535e-07,True,7.985811498016119
76,,-2.2289614094321246,-2.228961196990447,9.530971540550577e-08,True,7.936907693743706
77,,-2.047446805346187,-2.0474465875899237,1.0635502845528394e-07,True,7.867761834990233
78,,-1.9743416036050778,-1.9743413834710966,1.1149741304331009e-07,True,7.713830675929785
79,,-1.8199741365320987,-1.8199739121132494,1.2330881234901904e-07,True,7.612247448414564
80,,-1.7581974543582408,-1.758197228472235,1.2847590317014355e-07,True,7.780954655259848
81,,-1.629248929845625,-1.6292487000577696,1.4103913232709773e-07,True,7.843645846005529
82,,-1.9014405300871466,-1.9014403084953346,1.1653891273717691e-07,True,7.924216572660953
83,,-2.297444550561649,-2.2974443402964355,9.152134428377476e-08,True,8.08225589292124
84,,-1.6658007750272628,-1.6658005467888906,1.3701420699491317e-07,True,7.665751731023192
