,ID,Expected,Predicted (enc),% Error,Correct?,Time enc (s)
0,,2.766692572901798,2.7666929298920184,-1.2903140160651179e-07,True,9.514809390064329
1,,2.2999001946786297,2.299900536942517,-1.4881684355080386e-07,True,8.389526833314449
2,,3.363497570760437,3.363497945114529,-1.1129905233885632e-07,True,6.680478328838944
3,,2.715389197422537,2.7153895527852816,-1.3086991172438912e-07,True,6.681871829088777
4,,2.637007380979128,2.6370077339996043,-1.33871629997396e-07,True,6.711999150924385
5,,3.3671258193716973,3.3671261935814156,-1.1113624449985587e-07,True,6.6814055079594254
6,,3.2315790121712133,3.231579382236773,-1.1451539886098188e-07,True,6.723617396783084
7,,3.4519801428284005,3.451980519185027,-1.0902630106088156e-07,True,6.722269325051457
8,,2.818618862988945,2.818619221515519,-1.271993806862139e-07,True,6.8211924228817225
9,,3.0065446026156017,3.006544967054429,-1.2121517399049416e-07,True,6.811520459130406
10,,3.255059747028225,3.255060117925378,-1.139448064905543e-07,True,6.782638914883137
11,,2.546231082461645,2.5462314322489576,-1.3737453558609863e-07,True,6.859273853711784
12,,3.8999336200233383,3.8999340098242876,-9.995066256899067e-08,True,6.766736536752433
13,,3.6717812429409573,3.6717816265648,-1.0447894825104089e-07,True,6.742132635787129
14,,3.8156564601312937,3.81565684802655,-1.0165885226110739e-07,True,6.809911400079727
15,,3.4796147535278994,3.4796151313048203,-1.0856860532442922e-07,True,6.728333922103047
16,,3.146030250961907,3.146030618764768,-1.1691014761986963e-07,True,6.748476683627814
17,,2.8045354630046724,2.8045358205144075,-1.2747556230447576e-07,True,6.8160550110042095
18,,4.223536950457445,4.22353735048528,-9.471394225963038e-08,True,6.732856046874076
19,,3.3712697875531106,3.37127016208991,-1.1109665584617591e-07,True,6.753453512210399
20,,3.414742569134896,3.4147429449644995,-1.1006088916788204e-07,True,7.072701959870756
21,,2.9005538807661377,2.9005542417779915,-1.244630744970441e-07,True,6.822366735897958
22,,3.337804175871046,3.33780454934524,-1.1189218257237198e-07,True,6.753367971163243
23,,2.9427854952465555,2.9427858573288135,-1.2304065605157638e-07,True,6.694728851318359
24,,3.3748103149703184,3.3748106894242293,-1.1095554299111823e-07,True,8.74751252727583
25,,3.261546567954193,3.2615469394504255,-1.1390186364135135e-07,True,9.745343127287924
26,,3.1542942397000413,3.1542946076822442,-1.1666070916903735e-07,True,9.530072211287916
27,,4.062654520461924,4.062654915025993,-9.711976899377551e-08,True,9.340596853289753
28,,3.441001488384357,3.441001864996488,-1.0944840696234458e-07,True,6.8095095618627965
29,,2.870407377173091,2.870407736754804,-1.252720138993025e-07,True,6.653079476207495
30,,3.544609437997913,3.544609818008306,-1.0720797300179421e-07,True,6.719580691773444
31,,2.816400665885327,2.8164010237165544,-1.2705267103858703e-07,True,6.695395470131189
32,,3.2788855245855224,3.2788858963351752,-1.1337683186905633e-07,True,6.82192874327302
33,,2.9979004193773466,2.997900782412386,-1.2109643036072728e-07,True,6.709330279845744
34,,3.608374141009552,3.6083745221297963,-1.0562104409331339e-07,True,6.780398905277252
35,,3.511188203734946,3.5111885826785927,-1.0792461830465282e-07,True,6.675395729020238
36,,3.6096347273326828,3.6096351086950795,-1.0565124329208926e-07,True,6.7462734039872885
37,,2.4971465895271034,2.497146938418494,-1.3971602304327543e-07,True,6.85187695780769
38,,3.26407636055786,3.264076731480067,-1.1363772343358803e-07,True,6.710270659998059
39,,3.8275893221967596,3.827589710715229,-1.0150474272234043e-07,True,6.748299917206168
40,,2.720340684567132,2.7203410399519923,-1.3063983574661994e-07,True,6.6239802348427474
41,,2.951442107040366,2.951442469363414,-1.227613603344875e-07,True,6.730576807167381
42,,2.5204803917012217,2.5204807414053763,-1.387450406971947e-07,True,6.814734112005681
43,,3.260196034978838,3.2601964058930477,-1.1377052348666613e-07,True,6.678271675948054
44,,2.512114626421763,2.5121149755306735,-1.389701357561572e-07,True,6.64379003085196
45,,4.131484265647263,4.131484662943638,-9.616310986767712e-08,True,6.767465387005359
46,,2.3921541305572234,2.3921544768456364,-1.4476007571257707e-07,True,6.762846073135734
47,,3.210098546830082,3.2100989160027753,-1.1500353896260188e-07,True,6.868332449812442
48,,3.3130503995267464,3.3130507724076437,-1.1254911706853063e-07,True,6.705759407021105
49,,2.195141557552759,2.195141897687529,-1.5494890020043285e-07,True,6.673404920846224
50,,3.575622039429783,3.5756224200721354,-1.0645486242869446e-07,True,6.716697225812823
51,,3.429511842868818,3.4295122190725458,-1.0969599901157142e-07,True,6.713362542912364
52,,3.1112121702730864,3.1112125367601475,-1.1779558612066406e-07,True,6.757970470003784
53,,3.1757874606322556,3.1757878286029757,-1.1586755243477765e-07,True,6.826221988070756
54,,2.530628965426331,2.530629316042062,-1.3854884928023745e-07,True,6.847171626985073
55,,3.7868491382742437,3.786849524810549,-1.0207333090696284e-07,True,6.782260651234537
56,,3.4378252048776403,3.4378255819285237,-1.096771537044655e-07,True,6.7749652257189155
57,,3.2516366949759696,3.2516370650131345,-1.1380027955807972e-07,True,6.907221310772002
58,,3.4139617043827926,3.4139620805273756,-1.1017832524409262e-07,True,6.882714736741036
59,,3.747091282513626,3.74709166753035,-1.027508258560214e-07,True,6.651914868038148
60,,3.0013847473616657,3.001385110935483,-1.2113535846888468e-07,True,6.7870362238027155
61,,2.7241904914335997,2.724190847058921,-1.3054348523329886e-07,True,6.763934904243797
