,ID,Expected,Predicted (enc),% Error,Correct?,Time enc (s)
0,,0.09101077696346138,0.09101105593854708,-3.065297264862109e-06,True,8.245413579046726
1,,-0.007812746073877719,-0.0078124694128725025,3.5411493295719956e-05,True,8.12848974391818
2,,-0.28563867927799436,-0.2856384112876187,9.382145875551564e-07,True,8.415046803187579
3,,-0.8406465349989833,-0.8406462830567314,2.997005774253314e-07,True,8.07307711103931
4,,-0.7227620645340735,-0.7227618085707856,3.541459914106851e-07,True,8.171833966858685
5,,-0.3728101205611356,-0.37280985454524895,7.135425568691034e-07,True,8.32569680409506
6,,0.07340431032307926,0.07340458953655826,-3.8037749796333383e-06,True,8.220332585740834
7,,-0.06590320119913073,-0.06590292667141995,4.165620270201815e-06,True,8.311389785259962
8,,0.14196626093966458,0.14196654177289414,-1.9781688106826113e-06,True,8.332000135909766
9,,-0.24932658662287466,-0.24932631702539165,1.0813025865247524e-06,True,8.188279067631811
10,,0.040011747549955956,0.04001202556005534,-6.9482118729978e-06,True,8.162753331009299
11,,-0.37390785802753257,-0.37390759177413724,7.120829092381801e-07,True,8.238740521948785
12,,0.1906261071345341,0.1906263892755078,-1.4800752002775611e-06,True,8.210199024062604
13,,0.019431779315535636,0.019432056742229697,-1.4276957840918997e-05,True,8.35069701494649
14,,-1.0953950511285857,-1.0953948063467331,2.234644499380101e-07,True,8.29586721304804
15,,-0.5759651792597857,-0.57596491929315,4.5135825069838453e-07,True,8.332920791115612
16,,-0.7430759517616856,-0.7430756964458931,3.4359313055753217e-07,True,8.271257462911308
17,,-0.8093711911929304,-0.8093709380657597,3.1274546652252066e-07,True,8.283545887097716
18,,0.1801856208249415,0.18018590269430668,-1.564327740978112e-06,True,8.174520703963935
19,,-0.4731025577258414,-0.4731022945657921,5.562431337773191e-07,True,7.946335334330797
20,,-0.07381305511802516,-0.07381278026710625,3.723608492748836e-06,True,8.087389992084354
21,,-0.7430882075042842,-0.7430879530064107,3.4248676115686886e-07,True,8.02534319832921
22,,0.4908600326688006,0.49086032347547537,-5.924431719563597e-07,True,8.091018091887236
23,,0.5450426536801185,0.5450429460269142,-5.363741602362153e-07,True,8.262882228009403
24,,-0.3143890851243718,-0.3143888179035068,8.499686459709315e-07,True,7.887678768020123
25,,-0.39765023377730024,-0.3976499687581967,6.66462838545163e-07,True,8.28233266621828
26,,-0.09001212051642149,-0.0900118457615191,3.0524211718246264e-06,True,8.154611174017191
27,,-0.2081410912159516,-0.208140820711459,1.2996208053055777e-06,True,8.21996542904526
28,,0.013734952087848029,0.01373522860832832,-2.0132613388284365e-05,True,8.279329573735595
29,,-0.07826479731593494,-0.07826452273163653,3.508401066974428e-06,True,7.92101529892534
30,,-0.03606135510832509,-0.03606107920270585,7.651005305027918e-06,True,8.178121629171073
31,,0.17252207221110538,0.17252235408655103,-1.6338514952820982e-06,True,8.273119889199734
32,,-0.19044041738635187,-0.19044014617228022,1.4241413423034657e-06,True,7.901317925192416
33,,0.22136404221072148,0.22136432539008055,-1.2792473260105878e-06,True,8.240041391924024
34,,-0.5839361266910501,-0.5839358673765682,4.4408021705536274e-07,True,8.274868581909686
35,,0.06353646568289228,0.06353674385785446,-4.378193832254378e-06,True,8.190709321759641
36,,0.11079648736260772,0.11079676739123823,-2.5274143357051026e-06,True,8.327289450913668
37,,-1.3030161232213935,-1.3030158844179764,1.8326973303328896e-07,True,8.26036395970732
38,,0.18524675047078532,0.18524703296317924,-1.5249519530226824e-06,True,8.380797929130495
39,,-0.14477877744181988,-0.14477850453510221,1.8849911740582554e-06,True,8.213797925040126
40,,0.14300057154518875,0.14300085249600158,-1.9646831463728856e-06,True,8.116875319741666
41,,-0.97802520824896,-0.9780249599823145,2.538448328018554e-07,True,8.157002240885049
42,,-0.03931761822141233,-0.03931734246547425,7.013546358048619e-06,True,8.283349347766489
43,,-0.8979624997212188,-0.8979622488834096,2.793410741185792e-07,True,8.363502486143261
44,,-0.19059320843425454,-0.1905929375220019,1.421416087471225e-06,True,8.210492092184722
45,,0.24320098265861212,0.2432012664722416,-1.1669921164970194e-06,True,7.972474853042513
46,,-0.8157002388542693,-0.8156999860920511,3.0987145304983083e-07,True,8.17586209019646
47,,0.025397064315763274,0.025397341381652616,-1.090936676372245e-05,True,8.123508108779788
48,,0.5315515310637355,0.531551823509405,-5.501736941165241e-07,True,8.221365615725517
49,,0.5512463391863545,0.5512466318975218,-5.309988411652856e-07,True,8.271580246277153
50,,-0.2583820418315881,-0.25838177230971837,1.0431137853108636e-06,True,8.233693846035749
51,,0.6351368054340156,0.6351371012856308,-4.658077010733469e-07,True,8.195836818311363
52,,-0.03274670080358355,-0.032746424744850344,8.430123537087182e-06,True,8.094244872685522
53,,0.3063149147544557,0.30631519995690404,-9.310759437008151e-07,True,8.22912780707702
54,,-0.11545322566940364,-0.11545295219804252,2.3686766612737494e-06,True,8.142380960285664
55,,0.46744085177968486,0.4674411422141347,-6.213287707259258e-07,True,8.234177131671458
56,,0.14090373015078406,0.140904010929515,-1.9926990622020684e-06,True,8.286447346676141
57,,-0.07081845708740353,-0.07081818318299504,3.867698051506172e-06,True,8.35348668275401
58,,-0.06528313435926414,-0.0652828597322701,4.206706628441859e-06,True,8.320850078947842
59,,0.28497900024893674,0.2849792850306727,-9.993077936340278e-07,True,8.292471150867641
60,,0.1847462880826658,0.18474657070714695,-1.5297978870628793e-06,True,8.291038007009774
61,,0.4058411910467292,0.40584147990406283,-7.117496695269919e-07,True,8.193284245207906
62,,-0.052037028332227564,-0.052036752670781894,5.29740945063376e-06,True,7.879052258096635
63,,0.32313336908279666,0.3231336551497259,-8.852905847140305e-07,True,8.273469631094486
64,,0.054849288803133334,0.054849567275589095,-5.077047703588357e-06,True,8.259340216871351
65,,-0.12263604126394867,-0.12263576829815559,2.2258203238353245e-06,True,7.917270896025002
66,,-0.32964929430778156,-0.3296490270663339,8.10684118705823e-07,True,8.377784855198115
67,,-0.24789865526911825,-0.24789838582080215,1.086929317188656e-06,True,8.2935336898081
68,,0.09427928219181503,0.09427956151117023,-2.9626801213079056e-06,True,8.294876798056066
69,,-0.1483883328402893,-0.14838805997743432,1.8388430529184594e-06,True,8.253322835080326
70,,-0.031972652863311524,-0.03197237699151412,8.628367454695333e-06,True,8.336978248786181
71,,0.5408139155009319,0.5408142076336224,-5.401722886733988e-07,True,8.354554955847561
72,,0.0990555139500735,0.09905579408259158,-2.8280355822739457e-06,True,8.359747783280909
73,,0.21763482927040023,0.21763511222600584,-1.300139350679012e-06,True,8.329537584912032
74,,-0.17018533133741087,-0.17018505945667517,1.597556813893026e-06,True,8.173683136701584
75,,-0.08686377405807022,-0.08686349978114549,3.1575524745717504e-06,True,8.235635900869966
76,,0.3930837900784745,0.39308407849395355,-7.337251912561073e-07,True,8.214731711894274
77,,0.8678374185164444,0.8678377211813189,-3.487575760604717e-07,True,8.336344833951443
78,,-0.7649415377090669,-0.7649412834750642,3.3235742890933686e-07,True,8.29984199302271
79,,-0.16661580679076593,-0.16661553521788086,1.6299347000725273e-06,True,8.185718982946128
80,,0.44926411821065315,0.44926440827574154,-6.456449038225083e-07,True,8.171314592007548
81,,-0.12079869834316881,-0.12079842512422356,2.261770606747201e-06,True,8.25629889080301
82,,0.3046692789786203,0.3046695644564501,-9.370089126710325e-07,True,8.124215823132545
83,,-0.41480544612633885,-0.4148051815374654,6.378625834073338e-07,True,8.070886930916458
84,,0.24612766862109936,0.24612795313238767,-1.1559500396703583e-06,True,8.25263751577586
85,,-0.11140331674722326,-0.11140304332308393,2.4543626465830754e-06,True,8.239983133040369
86,,0.2652818398218155,0.2652821244076984,-1.0727680532163083e-06,True,8.282257084734738
87,,-0.13005763842168427,-0.13005736507610077,2.101726486952452e-06,True,8.236283570062369
88,,-0.042141292168363265,-0.042141016931283914,6.531291879958194e-06,True,8.09612312912941
89,,0.04155288662640544,0.04155316415673305,-6.678966255782868e-06,True,7.880104987882078
90,,-0.2217538123773135,-0.22175354200264508,1.2192560097762188e-06,True,8.367366794031113
91,,-0.0839519008802192,-0.0839516266496183,3.2665204482422574e-06,True,8.473735239822417
92,,0.039875211860403326,0.03987548963220622,-6.966027011085988e-06,True,7.872684150934219
93,,0.2224687609664251,0.22246904447482496,-1.2743739778833863e-06,True,8.257877739146352
94,,-0.07091758169185702,-0.07091730692217002,3.874493185583047e-06,True,8.265496207866818
95,,-0.29696900314439567,-0.2969687353103696,9.018921949185392e-07,True,8.226032287348062
96,,0.09074013655822455,0.09074041574160052,-3.076735241563689e-06,True,7.968067474197596
