,ID,Expected,Predicted (enc),% Error,Correct?,Time enc (s)
0,,-0.9117151267836139,-0.9117148761543472,2.74898660021054e-07,True,8.057762396056205
1,,-1.6150494139489755,-1.6150491843407657,1.421679162231687e-07,True,8.516198894008994
2,,-1.7701065494361181,-1.7701063243573585,1.271554866016362e-07,True,8.180573826190084
3,,-1.736844211821312,-1.7368439851161641,1.3052704810518694e-07,True,8.218928396701813
4,,-2.2494209301715573,-2.2494207193178495,9.373688356810116e-08,True,8.216405763290823
5,,-1.4483069617714133,-1.4483067266980383,1.6230908308300347e-07,True,8.289403012022376
6,,-1.2839367265699195,-1.283936487085331,1.8652366868906863e-07,True,8.14235498290509
7,,-1.8408190090646945,-1.840818786159982,1.2108996667686137e-07,True,8.275413401890546
8,,-1.5472285631870033,-1.5472283309594825,1.5009257603838194e-07,True,8.16499358927831
9,,-0.8089110915462854,-0.8089108381223609,3.132902084798755e-07,True,8.42999595310539
10,,-1.5361863326147347,-1.5361861010542546,1.507372349354406e-07,True,8.25659486791119
11,,-1.7994053390545997,-1.7994051144637169,1.2481394708890962e-07,True,7.920809693168849
12,,-1.5701474298786593,-1.5701471985749755,1.4731335374021698e-07,True,7.8627534080296755
13,,-1.342388527713668,-1.3423882897077943,1.7730028882289382e-07,True,7.922710367012769
14,,-1.1973024458974084,-1.197302203328908,2.0259584470759556e-07,True,8.06273254705593
15,,-2.0650819752629106,-2.065081758902851,1.0477068815563463e-07,True,8.20296505605802
16,,-1.7328078605472115,-1.7328076339783092,1.3075246682841284e-07,True,7.870576751884073
17,,-2.220009167948713,-2.220008955467846,9.571170684649716e-08,True,7.913583592046052
18,,-1.4193839322492146,-1.419383696436129,1.6613763207057904e-07,True,7.938032131176442
19,,-1.7271509986846016,-1.7271507717314796,1.31403173345106e-07,True,8.097232290077955
20,,-1.6715852786337688,-1.6715850503293597,1.3657957633017357e-07,True,8.258791003841907
21,,-1.2410691597848906,-1.2410689188915613,1.9410145468917526e-07,True,8.118863988667727
22,,-1.5946633787873612,-1.5946631482413247,1.4457348149493094e-07,True,8.14770568208769
23,,-1.6200134065524754,-1.6200131766339378,1.4192384866206014e-07,True,8.211470664013177
24,,-1.3005072814945358,-1.3005070425406924,1.8373895077642627e-07,True,8.299449974205345
25,,-0.5959122785132109,-0.5959120184533191,4.3640633230826484e-07,True,8.02226320002228
26,,-1.532939072410473,-1.5329388399147614,1.5166663552140553e-07,True,8.300737608689815
27,,-1.2432960081591702,-1.2432957664375337,1.9442002137738744e-07,True,8.2212466718629
28,,-1.071628900970886,-1.0716286548184186,2.2969935494934554e-07,True,7.896664853207767
29,,-1.6815672135794255,-1.6815669858043796,1.354540241366756e-07,True,8.360623569693416
30,,-1.6830591267853947,-1.6830588993001774,1.351617502378314e-07,True,7.866415154654533
31,,-1.7656015241668719,-1.7656012984556835,1.2783812503379742e-07,True,8.158338924869895
32,,-1.2405777558720334,-1.2405775146664118,1.9443007143773992e-07,True,8.013613030314445
33,,-1.470564556293228,-1.4705643225245089,1.5896528856798928e-07,True,8.380148148164153
34,,-1.8152692496612186,-1.8152690252627117,1.2361720275333708e-07,True,7.905043789185584
35,,-1.487946829649923,-1.487946596269266,1.5684744398895074e-07,True,8.31817514076829
36,,-1.106726691804072,-1.1067264468977172,2.2128892034977944e-07,True,8.264629508834332
37,,-1.3168449790563184,-1.3168447400469336,1.8150153475125497e-07,True,7.906473141163588
38,,-1.6648625825325123,-1.6648623536834837,1.3745820887396084e-07,True,8.295527210924774
39,,-1.5557398406450176,-1.5557396088494597,1.4899377891030433e-07,True,8.330877693835646
40,,-2.0384961321732877,-2.0384959145808326,1.0674165711223629e-07,True,8.340236861258745
41,,-1.8737592552264273,-1.8737590327109066,1.1875352719684417e-07,True,8.356719174887985
42,,-1.8276469570003755,-1.8276467332493733,1.2242572413328065e-07,True,7.899209582712501
43,,-1.188641422421762,-1.1886411798438798,2.040799501429707e-07,True,8.288423035293818
44,,-1.4662683844033015,-1.4662681501682586,1.5974909191862644e-07,True,8.217914402019233
45,,-2.171073534710245,-2.171073320862156,9.8498777287634e-08,True,8.368023968301713
46,,-1.6278030628334061,-1.6278028331705974,1.4108758855067606e-07,True,8.32685112208128
47,,-1.4111205598969736,-1.4111203236163092,1.6744186930752288e-07,True,8.208274284843355
