,ID,Expected,Predicted (enc),% Error,Correct?,Time enc (s)
0,,-1.2368826489496083,-1.2368824079175695,1.9487057966020467e-07,True,8.27003582008183
1,,-0.9865662435443845,-0.986565995069995,2.518577856621829e-07,True,8.30582631798461
2,,-1.2305002174046962,-1.2304999765284954,1.9575469988240943e-07,True,8.178557231090963
3,,-0.6554389312916005,-0.6554386732487476,3.9369472965945287e-07,True,7.724196320865303
4,,-0.3941996053638217,-0.3941993399287078,6.733520538248046e-07,True,7.893046231940389
5,,-1.2335221193367705,-1.2335218783264388,1.953838750953785e-07,True,8.033115067984909
6,,-0.5773895166239598,-0.5773892565388374,4.504500252247693e-07,True,7.825169754680246
7,,-1.064210813168918,-1.0642105671367403,2.311874439702232e-07,True,8.08816660521552
8,,-0.2670898208804964,-0.26708955149467606,1.0085963569456128e-06,True,8.029583421070129
9,,-0.3969877004253526,-0.39698743517847035,6.681488669597847e-07,True,8.16873055510223
10,,-0.6526513738202713,-0.6526511162035122,3.947233842905875e-07,True,8.152941978070885
11,,-0.5558971132254236,-0.5558968520712302,4.697887201939539e-07,True,8.169995522126555
12,,-0.8499032772527659,-0.8499030248628756,2.969630745941369e-07,True,8.113311034161597
13,,-0.25744635351888157,-0.2574460842875119,1.0457765898133292e-06,True,8.099907680414617
14,,-0.3967886219027328,-0.39678835694329173,6.677596746187781e-07,True,8.159632427152246
15,,-1.4037736121075728,-1.4037733763041018,1.6797827579725765e-07,True,8.107345066964626
16,,-1.1713008978774138,-1.1713006550365286,2.0732579102305766e-07,True,8.171838959679008
17,,-1.0866146175149076,-1.086614372064596,2.2588533936023395e-07,True,8.098938053008169
18,,-1.1978865497749442,-1.1978863080145974,2.0182240705381644e-07,True,7.882697533816099
19,,-0.8055817021038454,-0.8055814480030268,3.154252609573221e-07,True,8.039579178206623
20,,-0.6301385536037252,-0.6301382945361,4.1112803469741555e-07,True,7.752552387304604
21,,-0.5606760694007207,-0.5606758089393242,4.6454880217938534e-07,True,8.106341729871929
22,,-0.9041097485453822,-0.9041094977204223,2.7742755823248545e-07,True,8.159535197075456
23,,-1.1549543609481603,-1.154954117202026,2.1104395344875425e-07,True,7.92955381795764
24,,-0.7874367650918472,-0.7874365107906129,3.2294813446122974e-07,True,8.123520476743579
25,,-1.0508100417598332,-1.0508097954282682,2.3442064229912214e-07,True,8.119040858000517
26,,-1.2405670884839104,-1.2405668479662335,1.938772027073345e-07,True,8.164083580952138
27,,-0.4956654653191226,-0.49566520233295464,5.305719005144117e-07,True,8.272784668952227
28,,-0.7928132588069712,-0.7928130043897061,3.20904402401162e-07,True,8.319403609260917
29,,-0.37838029469121537,-0.3783800285021268,7.03496171137477e-07,True,8.14108323212713
30,,-0.41867148978296953,-0.41867122507275134,6.32262345656387e-07,True,8.012605356052518
31,,-0.5199797817625527,-0.5199795201891497,5.030453338993273e-07,True,8.167811572086066
32,,-0.5344234073496263,-0.5344231459901394,4.890494752798694e-07,True,7.708082196768373
33,,-0.9824753539929905,-0.9824751057227887,2.526986562271778e-07,True,7.979955958202481
34,,-0.8205637301202167,-0.8205634770104684,3.084583670723036e-07,True,8.151596107054502
35,,-1.1642451091377204,-1.1642448664766407,2.0842782827265316e-07,True,8.215488323010504
36,,-0.45501890297270187,-0.4550186388763109,5.804075154965513e-07,True,8.115664220880717
37,,-0.565583452793506,-0.5655831924072823,4.6038515166551267e-07,True,8.110739320050925
38,,-0.1315942210721719,-0.13159394750247966,2.0788883433025063e-06,True,8.32547629531473
39,,-0.5725971581410683,-0.5725968982713212,4.5384393436089244e-07,True,8.253882466815412
40,,-0.6765707532582166,-0.6765704958975247,3.80389915806109e-07,True,8.146515969187021
41,,-0.4296652165604211,-0.4296649523585607,6.149016727589391e-07,True,8.273571931291372
42,,-1.291348684880905,-1.2913484458655802,1.8508968775348247e-07,True,8.035630833823234
43,,-0.9783973128346055,-0.9783970642447457,2.5407864120959423e-07,True,7.953982709906995
44,,-0.8882482242501855,-0.8882479737220956,2.820473860677222e-07,True,8.020401630084962
45,,-1.0873031490992862,-1.0873029040166218,2.2540417048197666e-07,True,7.837883234024048
46,,-0.48085909661170056,-0.48085883354371894,5.470791412169329e-07,True,7.922947463579476
47,,-0.5057607849335621,-0.5057605222562662,5.193706268649841e-07,True,8.327214352786541
48,,-0.8488025595958195,-0.8488023073503372,2.971780414984228e-07,True,8.196173367556185
49,,-0.693076838930315,-0.6930765827116723,3.6968288125494816e-07,True,8.339239532127976
50,,-0.6660085394480202,-0.666008282210746,3.862372010447134e-07,True,7.892093090340495
51,,-0.7794505225290962,-0.7794502684884401,3.259227477873053e-07,True,8.189677988179028
52,,-1.0218363669878396,-1.0218361203517583,2.4136553493669975e-07,True,8.196130579803139
53,,-0.5565663930154532,-0.5565661325030087,4.680707419180982e-07,True,7.804679307155311
54,,-0.8884815695577721,-0.8884813186725644,2.8237525269629343e-07,True,8.245284458622336
55,,-0.8259311912978298,-0.8259309384380566,3.0615113678249525e-07,True,7.862904578913003
56,,-0.4149008153604328,-0.4149005509701915,6.372372178302788e-07,True,8.020291356835514
57,,-0.567956838183358,-0.5679565781627316,4.578175820461036e-07,True,8.04925356991589
58,,-0.7672943467103561,-0.7672940917078801,3.32339834272501e-07,True,8.037525610998273
59,,-1.2650661028286212,-1.2650658631706415,1.8944304898207663e-07,True,8.229496031999588
60,,-0.8777854932439073,-0.8777852420504395,2.861672581027747e-07,True,8.00180931482464
61,,-1.0494903157390283,-1.049490069021271,2.3508340537793115e-07,True,8.237201765179634
62,,-0.5966265944442011,-0.5966263350035339,4.3484596494321526e-07,True,8.178085228893906
63,,-0.5851688511626403,-0.5851685914384159,4.4384492413357133e-07,True,7.897411984857172
64,,-0.3746750655631992,-0.37467479948360083,7.101609442691086e-07,True,8.167415156960487
65,,-0.5760764222286294,-0.5760761616173244,4.523901602717475e-07,True,8.164564092177898
66,,-0.5664096018192808,-0.5664093415380833,4.595282224169233e-07,True,8.161250202916563
67,,-0.6907137005585753,-0.6907134434792228,3.721937935567896e-07,True,8.126079475041479
68,,-0.22535325329495848,-0.2253529823957372,1.2021092099471918e-06,True,7.700977568048984
69,,-0.7330019690800249,-0.7330017131378144,3.4916988130004987e-07,True,7.918814742937684
70,,-1.012820364406636,-1.0128201168016764,2.4447075547475583e-07,True,8.17254637926817
71,,-0.5908748418550047,-0.5908745825916668,4.3877877266791566e-07,True,8.19447949482128
72,,-0.3935579500307398,-0.3935576844787043,6.747469729716841e-07,True,8.401527328882366
73,,-0.5102310035124571,-0.5102307416762528,5.131718818954487e-07,True,8.328347157686949
74,,-0.8825617756887265,-0.8825615246590388,2.8443299338169435e-07,True,8.12391740269959
75,,-0.935426649818794,-0.9354264003846637,2.66652794516596e-07,True,8.272542844992131
76,,-1.1258230523136739,-1.1258228081837878,2.1684569842725745e-07,True,7.86388104967773
77,,-0.8427973102919761,-0.8427970579400146,2.994218876445579e-07,True,8.183785936795175
78,,-0.34162829457344657,-0.3416280283135249,7.793848633022012e-07,True,8.106987806037068
79,,-0.22707592446119484,-0.2270756543214274,1.189645128981702e-06,True,8.20210849493742
80,,-0.9089580936867492,-0.9089578434976309,2.752482430700053e-07,True,8.114496770314872
