,ID,Expected,Predicted (enc),% Error,Correct?,Time enc (s)
0,,1.5085017135396175,1.5085020343078979,-2.1264031555469054e-07,True,7.802619754336774
1,,2.0593349940065178,2.0593353312373357,-1.6375714437850818e-07,True,7.978538716211915
2,,1.9729663913279314,1.972966725099814,-1.6917261441652512e-07,True,8.03005222696811
3,,1.5396365089355974,1.5396368298889183,-2.0846045085743424e-07,True,8.092693893238902
4,,2.597389678077924,2.597390029797372,-1.3541266093308764e-07,True,7.666847153101116
5,,1.7679521934457938,1.7679525210013667,-1.85273998981412e-07,True,7.737429799046367
6,,1.6059532642164047,1.6059535873150113,-2.0118805057117947e-07,True,8.252864798996598
7,,2.040897248857794,2.0408975840503785,-1.6423785398452544e-07,True,8.171299300156534
8,,1.6217722783036344,1.6217726013747766,-1.9920869693305992e-07,True,8.369528407696635
9,,1.2891721451289904,1.2891724587285651,-2.4325655494314563e-07,True,8.283147159032524
10,,1.4416008472161526,1.4416011658729442,-2.2104370445924336e-07,True,8.32095250627026
11,,0.8209953089630684,0.8209956093726429,-3.659090024874791e-07,True,8.264939038548619
12,,1.870356762686077,1.870357093445815,-1.768431266268292e-07,True,8.092173100914806
13,,1.9690571362861267,1.9690574702440373,-1.6960295590436488e-07,True,8.11799905076623
14,,1.0378824865862075,1.0378827934368742,-2.95650683598094e-07,True,8.407691854052246
15,,1.6361844404607364,1.636184764352592,-1.9795558957090412e-07,True,8.277165972162038
16,,1.339914557062981,1.3399148720191736,-2.3505692286246556e-07,True,8.295251917093992
17,,1.4002723044067071,1.4002726210494627,-2.2612941395377793e-07,True,7.9690355798229575
18,,1.3729979090434732,1.37299822576641,-2.3067983911706254e-07,True,8.023299995344132
19,,0.8446900419555892,0.8446903433089723,-3.5676208806574255e-07,True,7.873767534270883
20,,1.2600127763286508,1.2600130892652839,-2.4835988882828975e-07,True,8.326936671044677
21,,1.605469485211085,1.605469808512285,-2.013748644940126e-07,True,8.395227623172104
22,,0.9575994884960828,0.9575997924066817,-3.1736712744717436e-07,True,7.888848835602403
23,,1.2710885771955613,1.271088890254589,-2.462920627300953e-07,True,8.108559627085924
24,,1.0854790590613277,1.0854793663331321,-2.830748339914756e-07,True,7.853482739068568
25,,1.57051524339286,1.5705155655248566,-2.0511230183094136e-07,True,8.166995781939477
26,,1.6681044022598623,1.6681047272955913,-1.9485334884208418e-07,True,8.035092828795314
27,,0.8550834716566644,0.855083772377867,-3.516863704822204e-07,True,7.75653881020844
28,,1.6084747740338088,1.6084750974488937,-2.0106941691356962e-07,True,8.226374858058989
29,,1.6608321185835333,1.660832443277509,-1.9550078064671907e-07,True,7.77525910269469
30,,1.5640485250729945,1.564048846373188,-2.054285326902047e-07,True,8.188471738714725
31,,1.4572715255941748,1.4572718439502408,-2.1846036264507907e-07,True,8.288988960906863
32,,1.7172154821443968,1.7172158084272633,-1.9000694432098046e-07,True,8.138940198346972
33,,1.363771647290962,1.3637719630666547,-2.3154587011140112e-07,True,8.196045495104045
34,,1.4570984852846784,1.457098804760304,-2.1925465487489478e-07,True,8.20525451702997
35,,0.7948088777430247,0.7948091770008396,-3.765154408224041e-07,True,8.320262923836708
36,,1.0382531997047355,1.0382535064551321,-2.954485444652843e-07,True,8.060018312186003
37,,1.3310625387144857,1.3310628540159604,-2.368795346096612e-07,True,8.326947977766395
38,,1.5150921250840081,1.5150924453260837,-2.113680549337117e-07,True,8.327134794089943
39,,1.9028984799318671,1.9028988118970145,-1.7445236877948415e-07,True,8.208613889757544
40,,0.9160129295988337,0.9160132323611307,-3.305218597115944e-07,True,8.316569682210684
41,,1.2225040184390625,1.2225043304674488,-2.552371047733032e-07,True,8.19340144097805
42,,1.8200679057859208,1.8200682352920876,-1.8104058961140511e-07,True,8.225940652191639
43,,2.0198226316677506,2.019822966742428,-1.6589311956623385e-07,True,8.078620674088597
44,,1.5603668397557762,1.5603671612136276,-2.0601428026955727e-07,True,7.945378746371716
45,,0.7733311223303829,0.7733314213612434,-3.8667894241296805e-07,True,7.745256379246712
46,,1.1121078349313898,1.11210814374952,-2.7768721744342885e-07,True,8.157116631045938
47,,0.8400058677625708,0.8400061683170161,-3.578004117187496e-07,True,8.181537909898907
48,,1.6994913575009836,1.6994916832718845,-1.916872948391602e-07,True,8.262713915668428
49,,1.4067628319393215,1.4067631488143748,-2.252512265134005e-07,True,8.300587499979883
