,ID,Expected,Predicted (enc),% Error,Correct?,Time enc (s)
0,,-0.9613271886747299,-0.961326940040073,2.586368718082893e-07,True,7.902886626776308
1,,-1.9508009104463095,-1.9508006900087542,1.1299848905140056e-07,True,8.102987805847079
2,,-1.9123190188683266,-1.912318797615809,1.1569853955189605e-07,True,8.044495286885649
3,,-1.8058533761044693,-1.8058531514768386,1.2438863181840816e-07,True,7.870663440786302
4,,-1.3175840194788293,-1.3175837810685227,1.8094505024587705e-07,True,7.8318322747945786
5,,-1.3715688032167694,-1.3715685659611125,1.7298122875217205e-07,True,7.7901630718261
6,,-1.1922360797396365,-1.192235837802877,2.029268897549732e-07,True,7.910947714932263
7,,-1.4123604618488361,-1.4123602256480199,1.672383379595049e-07,True,7.7538474150933325
8,,-1.6871324253445525,-1.6871321975034794,1.3504634828698746e-07,True,8.082898708991706
9,,-1.5736393539015445,-1.573639122555515,1.470133730901838e-07,True,8.149820347782224
10,,-0.7015486493347076,-0.7015483929658863,3.65432705951645e-07,True,8.070696250069886
11,,-1.2676722698041036,-1.267672029967092,1.8919480791451377e-07,True,8.161179788876325
12,,-1.198316069613984,-1.1983158276298767,2.0193679577087975e-07,True,8.103306374046952
13,,-1.57601371079779,-1.5760134791433664,1.4698756873525233e-07,True,7.9600496417842805
14,,-1.5664944871660111,-1.5664942559291513,1.4761421873918086e-07,True,7.881513760890812
15,,-0.9762918483652019,-0.9762915993360552,2.550765399242739e-07,True,8.105995818041265
16,,-1.5416848561936742,-1.5416846236341044,1.5084767090337495e-07,True,7.843171758111566
17,,-1.3347918100623275,-1.334791571733522,1.7855129450373555e-07,True,7.8435721937567
18,,-1.6887724987603416,-1.6887722708463526,1.3495837312734326e-07,True,8.131917973048985
19,,-2.324611741279904,-2.324611532002546,9.002680077426202e-08,True,8.183083171956241
20,,-1.4100185034240589,-1.410018267507617,1.6731442982098412e-07,True,8.232734086923301
21,,-1.4611813654390318,-1.4611811312079643,1.6030252846841805e-07,True,8.128963973373175
22,,-1.773529109837125,-1.7735288845438109,1.2703107774041253e-07,True,8.120245431084186
23,,-1.5199785521235274,-1.5199783196013081,1.5297730282567815e-07,True,8.173633401282132
24,,-1.7294430934133365,-1.7294428669619872,1.3093888436704284e-07,True,7.988550906069577
25,,-1.28932815688332,-1.2893279178974977,1.8535686277154438e-07,True,8.098961176816374
26,,-1.545772381210993,-1.5457721493197472,1.500164245264839e-07,True,8.037632383871824
27,,-0.7758008563871339,-0.7758006022415689,3.2759124064502447e-07,True,8.082105992361903
28,,-1.526050406927288,-1.5260501745395931,1.5228048418991907e-07,True,7.642528691329062
29,,-1.8193569391941855,-1.8193567145551004,1.2347169501042117e-07,True,7.912563699297607
30,,-1.715326745023365,-1.7153265179121924,1.3240111436135703e-07,True,7.887983481399715
31,,-1.9669755765220867,-1.9669753570944075,1.1155587377746347e-07,True,8.06493965908885
32,,-1.9708067087270784,-1.9708064893987736,1.1128859257483228e-07,True,7.948886855971068
33,,-1.2174233153706773,-1.2174230739203633,1.983289714565746e-07,True,7.9033954120241106
34,,-0.8040406295429445,-0.8040403758282899,3.1554954475758116e-07,True,7.967646236997098
